ID	CODA_UTF8	CODA	Egyptian-Word_UTF8	Egyptian-Word	Egyptian-POS-CHE	Egyptian-POS-LDC	MSA-Lemma_UTF8	MSA-Lemma	English-Equivalent	CALIMA_EGY_LEMMA	CALIMA_ALMOR_POS	SAMA_LEMMA	SAMA_POS
37176	ضام	DAm	ضام	DAm	verb	PV	ظَلَم	Zalam	treat unfairly	DAm-i_1	pos:verb	Zalam-ia_1	pos:verb
37177	ضام	DAm	ضام	DAm	verb	PV	ظَلَم	Zalam	treat unfairly	DAm_1	pos:verb	Zalam-ia_1	pos:verb
37178	ضامَة	DAmap	ضامَة	DAmap	noun	NOUN	داما	dAmA	checkers	DAmap_1	pos:noun	dAmA_1	pos:noun
37179	ضامَة	DAmap	ضامَة	DAmap	noun	NOUN	ضامَة	DAmap	checkers	DAmap_1	pos:noun	DAmap_1	pos:noun
37180	ضامَة	DAmap	ضامَة	DAmap	noun	NOUN	لُعْبَة الداما	luEobap AldAmA	draughts	DAmap_1	pos:noun	UNK	UNK
37181	ضامِر	DAmir	ضامِر	DAmir	pple-act	ADJ	ضامِر	DAmir	atrophied;;emaciated	DAmir_1	pos:adj	DAmir_1	pos:adj
37182	ضامِم	DAmim	ضامِم	DAmim	pple-act	ADJ	ضامّ	DAm~	connective	DAmim_1	pos:adj	DAm~_1	pos:noun
37183	ضامِن	DAmin	ضامِن	DAmin	noun	NOUN	ضامِن	DAmin	responsible;;liable;;guarantor	DAmin_1	pos:noun	DAmin_1	pos:noun
37184	ضامِن	DAmin	ضامِن	DAmin	pple-act	ADJ	ضامِن	DAmin	responsible;;liable;;guarantor	DAmin_1	pos:adj	DAmin_1	pos:adj
37185	ضانِن	DAnin	ضانِن	DAnin	pple-act	ADJ	ضانّ	DAn~	miserly	DAnin_1	pos:adj	UNK	UNK
37186	ضانِي	DAniy	ضانِي	DAniy	noun	NOUN	ضانِي	DAniy	sheep	DAniy_1	pos:noun	UNK	UNK
37187	ضانِي	DAniy	ضانِي	DAniy	pple-act	ADJ	ضَأْن	Da>on	mutton	UNK	UNK	Da>on_1	pos:noun
37188	ضاهَى	DAhaY	ضاهَى	DAhaY	verb	PV	ضاهَى	DAhaY	compare with;;resemble;;be analogous;;be compared with	DAhaY_1	pos:verb	DAhaY_1	pos:verb
37189	ضاهَى	DAhaY	ضاهَى	DAhaY	verb	PV	ضاهِي	DAhiy	check	DAhaY_1	pos:verb	UNK	UNK
37190	ضايعَة	DAyEap	ضايعَة	DAyEap	noun	NOUN	ضائعَة	DA}Eap	village	DAyoEap_1	pos:noun	UNK	UNK
37191	ضايِع	DAyiE	ضايِع	DAyiE	adj	ADJ	ضائِع	DA}iE	lost;;stray;;wasted	DAyiE_1	pos:adj	DA}iE_1	pos:adj
37192	ضايِع	DAyiE	ضايِع	DAyiE	pple-act	ADJ	ضائِع	DA}iE	lost;;stray;;wasted	DAyiE_1	pos:adj	DA}iE_1	pos:adj
37193	ضايِف	DAyif	ضايِف	DAyif	verb	PV	ضايف	DAyf	entertain as a guest	DAyif_1	pos:verb	UNK	UNK
37194	ضايِق	DAyiq	دايِق	dAyiq	verb	PV	ضايَق	DAyaq	inconvenience;;annoy	dAyiq_1	pos:verb	DAyaq_1	pos:verb
37195	ضايِم	DAyim	ضايِم	DAyim	pple-act	ADJ	ضائِم	DA}im	hurtful	DAyim_1	pos:adj	UNK	UNK
37196	ضرَط	DraT	ظَرَط	ZaraT	verb	PV	ضَرِط	DariT	break wind;;fart	ZaraT_1	pos:verb	UNK	UNK
37197	ضَآلَة	Da|lap	ضَآلَة	Da|lap	noun	NOUN	ضَآلَة	Da|lap	paucity;;scarcity	Da|lap_1	pos:noun	Da|lap_1	pos:noun
37198	ضَآلَة	Da|lap	ضَآلَة	Da|lap	vbn	NOUN	ضَآلَة	Da|lap	meagerness	Da|lap_1	pos:noun	Da|lap_1	pos:noun
37199	ضَئِيل	Da}iyl	ضَئِيل	Da}iyl	adj	ADJ	ضَئِيل	Da}iyl	sparse;;small;;meager	Da}iyl_1	pos:adj	Da}iyl_1	pos:adj
37200	ضَباب	DabAb	ضَباب	DabAb	noun	NOUN	ضَباب	DabAb	fog	DabAb_1	pos:noun	DabAb_1	pos:noun
37201	ضَبابَة	DabAbap	ضَبابَة	DabAbap	noun	NOUN	ضَباب	DabAb	a patch of fog	DabAb_1	pos:noun	DabAb_1	pos:noun
37202	ضَبَبان	DababAn	ضَبَبان	DababAn	vbn	NOUN	إِضْبابا	<iDobAbA	_	DababAn_1	pos:noun	UNK	UNK
37203	ضَبَش	Daba$	ضَبَش	Daba$	adj	ADJ	أَعْشَى	>aEo$aY	weak-sightedness	UNK	UNK	>aEo$aY_2	pos:noun
37204	ضَبَش	Daba$	ضَبَش	Daba$	noun	NOUN	ضَبَش	Daba$	_	Daba$_1	pos:noun	UNK	UNK
37205	ضَبَط	DabaT	ضَبَط	DabaT	verb	PV	ضَبَطَ	DabaTa	tune	DabaT-ui_1	pos:verb	DabaT-ui_1	pos:verb
37206	ضَبَط	DabaT	ضَبَط	DabaT	verb	PV	ضَبَطَ	DabaTa	tune	DabaT-ui_1	pos:verb	DabaT-ui_2	pos:verb
37207	ضَبَط	DabaT	ضَبَط	DabaT	verb	PV	ضَبَطَ	DabaTa	tune	DabaT-ui_2	pos:verb	DabaT-ui_1	pos:verb
37208	ضَبَط	DabaT	ضَبَط	DabaT	verb	PV	ضَبَطَ	DabaTa	tune	DabaT-ui_2	pos:verb	DabaT-ui_2	pos:verb
37209	ضَبَط	DabaT	ضَبَط	DabaT	verb	PV	ضْبْط	DoboT	adjust;;order	DabaT-ui_1	pos:verb	UNK	UNK
37210	ضَبَط	DabaT	ضَبَط	DabaT	verb	PV	ضْبْط	DoboT	adjust;;order	DabaT-ui_2	pos:verb	UNK	UNK
37211	ضَبَط	DabaT	ضَبَط	DabaT	verb	PV	ضْبْط	DoboT	self control	DabaT-ui_1	pos:verb	UNK	UNK
37212	ضَبَط	DabaT	ضَبَط	DabaT	verb	PV	ضْبْط	DoboT	self control	DabaT-ui_2	pos:verb	UNK	UNK
37213	ضَبَع	DabaE	ضَبَع	DabaE	verb	PV	ضَبَع	DabaE	_	DabaE_1	pos:verb	UNK	UNK
37214	ضَبَعان	DabaEAn	ضَبَعان	DabaEAn	vbn	NOUN	ضَبَعان	DabaEAn	_	DabaEAn_1	pos:noun	UNK	UNK
37215	ضَبّ	Dab~	ضَبّ	Dab~	noun	NOUN	ضَبّ	Dab~	pair of buck teeth	Dab~_1	pos:noun	Dab~_1	pos:noun
37216	ضَبّ	Dab~	ضَبّ	Dab~	verb	PV	ضَبّ	Dab~	hold firm;;guard	Dab~-i_1	pos:verb	Dab~-i_1	pos:verb
37217	ضَبّ	Dab~	ضَبّ	Dab~	verb	PV	ضَبّ	Dab~	hold firm;;guard	Dab~_1	pos:verb	Dab~-i_1	pos:verb
37218	ضَبَّب	Dab~ab	ضَبَّب	Dab~ab	verb	PV	اِخْتَبَر	Aixotabar	test for ripeness	Dab~ab_1	pos:verb	{ixotabar_1	pos:verb
37219	ضَبَّب	Dab~ab	ضَبَّب	Dab~ab	verb	PV	ضَبَّب	Dab~ab	become foggy	Dab~ab_1	pos:verb	Dab~ab_1	pos:verb
37220	ضَبَّب	Dab~ab	ضَبَّب	Dab~ab	verb	PV	ضَبَّب	Dab~ab	close;;bolt shut	Dab~ab_1	pos:verb	Dab~ab_1	pos:verb
37221	ضَبَّة	Dab~ap	ضَبَّة	Dab~ap	noun	NOUN	ضَبَّة	Dab~ap	jaw	Dab~ap_1	pos:noun	Dab~ap_1	pos:noun
37222	ضَبَّة	Dab~ap	ضَبَّة	Dab~ap	noun	NOUN	ضَبَّة	Dab~ap	lock;;bolt	Dab~ap_1	pos:noun	Dab~ap_1	pos:noun
37223	ضَبَّش	Dab~a$	ضَبَّش	Dab~a$	verb	PV	عَشا	Ea$A	become weak-sighted	Dab~a$_1	pos:verb	Ea$A-u_1	pos:verb
37224	ضَبَّع	Dab~aE	ضَبَّع	Dab~aE	verb	PV	ضَبَّع	Dab~aE	go to voracious	Dab~aE_1	pos:verb	UNK	UNK
37225	ضَبِّيش	Dab~iy$	ضَبِّيش	Dab~iy$	adj	ADJ	مُشاكِس	mu$Akis	problematic	UNK	UNK	mu$Akis_1	pos:adj
37226	ضَبْط	DaboT	ظَبْط	ZaboT	vbn	NOUN	ضَبْط	DaboT	adjusting;;regulating;;precision;;seizure;;confiscation	ZaboT_1	pos:noun	DaboT_1	pos:noun
37227	ضَبْع	DaboE	ضَبْع	DaboE	noun	NOUN	ضَبْع	DaboE	hyena	DaboE_1	pos:noun	DaboE_1	pos:noun
37228	ضَبْعَة	DaboEap	ضَبْعَة	DaboEap	noun	NOUN	ضَبْعَة	DaboEap	fixture	DaboEap_1	pos:noun	UNK	UNK
37229	ضَبْعَن	DaboEan	ضَبْعَن	DaboEan	verb	PV	ضَبَّع	Dab~aE	go to voracious	DaboEan_1	pos:verb	UNK	UNK
37230	ضَبْعَنَة	DaboEanap	ضَبْعَنَة	DaboEanap	vbn	NOUN	جُبْن	jubon	cowardice	DaboEanap_1	pos:noun	jubon_1	pos:noun
37231	ضَجَجان	DajajAn	ضَجَجان	DajajAn	vbn	NOUN	ضَجِيج	Dajiyj	noise;;tumult	DajajAn_1	pos:noun	Dajiyj_1	pos:noun
37232	ضَجِيج	Dajiyj	ضَجِيج	Dajiyj	noun	NOUN	ضَجِيج	Dajiyj	noise;;tumult	Dajiyj_1	pos:noun	Dajiyj_1	pos:noun
37233	ضَجِيج	Dajiyj	ضَجِيج	Dajiyj	vbn	NOUN	ضَجِيج	Dajiyj	uproar	Dajiyj_1	pos:noun	Dajiyj_1	pos:noun
37234	ضَجّ	Daj~	ضَجّ	Daj~	verb	PV	ضَجّ	Daj~	be noisy;;clamor	Daj~-i_1	pos:verb	Daj~-i_1	pos:verb
37235	ضَجّ	Daj~	ضَجّ	Daj~	verb	PV	ضَجّ	Daj~	be noisy;;clamor	Daj~_1	pos:verb	Daj~-i_1	pos:verb
37236	ضَجّ	Daj~	ضَجّ	Daj~	verb	PV	ضْجّ	Doj~	raise a hue and cry	Daj~-i_1	pos:verb	UNK	UNK
37237	ضَجّ	Daj~	ضَجّ	Daj~	verb	PV	ضْجّ	Doj~	raise a hue and cry	Daj~_1	pos:verb	UNK	UNK
37238	ضَجَّة	Daj~ap	ضَجَّة	Daj~ap	noun	NOUN	ضَجَّة	Daj~ap	noise;;tumult	Daj~ap_1	pos:noun	Daj~ap_1	pos:noun
37239	ضَجَّة	Daj~ap	ضَجَّة	Daj~ap	vbn	NOUN	ضَجَّة	Daj~ap	uproar	Daj~ap_1	pos:noun	Daj~ap_1	pos:noun
37240	ضَجْعان	DajoEAn	ضَجْعان	DajoEAn	adj	ADJ	مُضْطَجِع	muDoTajiE	lying down	DajoEAn_1	pos:adj	UNK	UNK
37241	ضَجْعان	DajoEAn	ضَجْعان	DajoEAn	pple-act	ADJ	مْسْتْلْق	mosotoloq	reclining	DajoEAn_1	pos:adj	UNK	UNK
37242	ضَحَوِيَّة	DaHawiy~ap	ضَحَوِيَّة	DaHawiy~ap	noun	NOUN	ضُحَى	DuHaY	overnight;;suddenly	DaHawiy~ap_1	pos:noun	DuHaY_1	pos:noun
37243	ضَحُوِيَّة	DaHuwiy~ap	ضَحُوِيَّة	DaHuwiy~ap	noun	NOUN	ضُحَى	DuHaY	morning	UNK	UNK	DuHaY_1	pos:noun
37244	ضَحِيَّة	DaHiy~ap	ضَحِيَّة	DaHiy~ap	adj	ADJ	ضَحِيَّة	DaHiy~ap	victim	DaHiy~ap_1	pos:adj	DaHiy~ap_1	pos:adj
37245	ضَحِيَّة	DaHiy~ap	ضَحِيَّة	DaHiy~ap	noun	NOUN	ضَحِيَّة	DaHiy~ap	victim	DaHiy~ap_1	pos:noun	DaHiy~ap_1	pos:noun
37246	ضَحَّك	DaH~ak	دَحَّك	daH~ak	verb	PV	أَضْحَك	>aDoHak	laugh	daH~ak_1	pos:verb	>aDoHak_1	pos:verb
37247	ضَحَّى	DaH~aY	ضَحَّى	DaH~aY	verb	PV	ضَحَّى	DaH~aY	be sacrificed;;sacrifice;;immolate;;be immolated	DaH~aY_1	pos:verb	DaH~aY_1	pos:verb
37248	ضَحَّى	DaH~aY	ضَحَّى	DaH~aY	verb	PV	ضَحَّى	DaH~aY	delay till the late morning	DaH~aY_1	pos:verb	DaH~aY_1	pos:verb
37249	ضَحْضَح	DaHoDaH	ضَحْضَح	DaHoDaH	verb	PV	حَطَّم	HaT~am	break the bones of	DaHoDaH_1	pos:verb	HaT~am_1	pos:verb
37250	ضَحْضَح	DaHoDaH	ضَحْضَح	DaHoDaH	verb	PV	ضَحْضَح	DaHoDaH	vibrate;;flicker	DaHoDaH_1	pos:verb	DaHoDaH_1	pos:verb
37251	ضَحْضَحَة	DaHoDaHap	ضَحْضَحَة	DaHoDaHap	vbn	NOUN	ضَحْضَحَة	DaHoDaHap	crushing	DaHoDaHap_1	pos:noun	UNK	UNK
37252	ضَخّ	Dax~	ضَخّ	Dax~	verb	PV	ضَخّ	Dax~	inject;;pump;;spurt	Dax~-u_1	pos:verb	Dax~-u_1	pos:verb
37253	ضَخّ	Dax~	ضَخّ	Dax~	verb	PV	ضَخّ	Dax~	inject;;pump;;spurt	Dax~_1	pos:verb	Dax~-u_1	pos:verb
37254	ضَخّ	Dax~	ضَخّ	Dax~	verb	PV	ضْخ	Dox	pump	Dax~-u_1	pos:verb	UNK	UNK
37255	ضَخّ	Dax~	ضَخّ	Dax~	verb	PV	ضْخ	Dox	pump	Dax~_1	pos:verb	UNK	UNK
37256	ضَخَّم	Dax~am	ضَخَّم	Dax~am	adj	ADJ	ضَخْم	Daxom	huge	UNK	UNK	Daxom_1	pos:adj
37257	ضَخَّم	Dax~am	ضَخَّم	Dax~am	verb	PV	ضَخَّم	Dax~am	amplify;;enlarge;;inflate	Dax~am_1	pos:verb	Dax~am_1	pos:verb
37258	ضَخْم	Daxom	ضَخْم	Daxom	adj	ADJ	ضَخْم	Daxom	huge	Daxom_1	pos:adj	Daxom_1	pos:adj
37259	ضَخْم	Daxom	ضَخْم	Daxom	adj	ADJ	ضَخْم	Daxom	large;;voluminous	Daxom_1	pos:adj	Daxom_1	pos:adj
37260	ضَدّ	Dad~	ضَدّ	Dad~	verb	PV	ضادّ	DAd~	counteract	Dad~_1	pos:verb	DAd~_1	pos:verb
37261	ضَرَب	Darab	ضَرَب	Darab	verb	PV	ضَرَب	Darab	be hit;;strike;;hit;;be struck	Darab_1	pos:verb	Darab_1	pos:verb
37262	ضَرَب	Darab	ضَرَب	Darab	verb	PV	ضَرَّب	Dar~ab	quilt;;upholster	Darab_1	pos:verb	Dar~ab_1	pos:verb
37263	ضَرَر	Darar	ضَرَر	Darar	noun	NOUN	ضَرَر	Darar	harm;;damage;;injury	Darar_1	pos:noun	Darar_1	pos:noun
37264	ضَرَر	Darar	ضَرَر	Darar	noun	NOUN	ضَرَر	Darar	harm;;damage;;injury	Darar_2	pos:noun	Darar_1	pos:noun
37265	ضَرَر	Darar	ضَرَر	Darar	vbn	NOUN	ضَرَر	Darar	harm;;damage;;injury	Darar_1	pos:noun	Darar_1	pos:noun
37266	ضَرَر	Darar	ضَرَر	Darar	vbn	NOUN	ضَرَر	Darar	harm;;damage;;injury	Darar_2	pos:noun	Darar_1	pos:noun
37267	ضَرَطان	DaraTAn	ظَرَطان	ZaraTAn	vbn	NOUN	ضَرْط	DaroT	flatus;;farting	ZaraTAn_1	pos:noun	DaroT_1	pos:noun
37268	ضَرُورَة	Daruwrap	ضَرُورَة	Daruwrap	noun	NOUN	ضَرُورَة	Daruwrap	need;;imperative;;necessity	Daruwrap_1	pos:noun	Daruwrap_1	pos:noun
37269	ضَرُورِي	Daruwriy	ضَرُورِي	Daruwriy	adj	ADJ	ضَرُورِيّ	Daruwriy~	requisite;;necessary	Daruwriy_1	pos:adj	Daruwriy~_1	pos:adj
37270	ضَرِيبَة	Dariybap	ضَرِيبَة	Dariybap	noun	NOUN	ضَرِيبَة	Dariybap	tax;;levy	Dariybap_1	pos:noun	Dariybap_1	pos:noun
37271	ضَرِيبِي	Dariybiy	ضَرِيبِي	Dariybiy	adj	ADJ	ضَرِيبِيّ	Dariybiy~	tax	Dariybiy_1	pos:adj	Dariybiy~_1	pos:adj
37272	ضَرِيح	DariyH	ضَرِيح	DariyH	noun	NOUN	ضَرِيح	DariyH	shrine	DariyH_1	pos:noun	DariyH_1	pos:noun
37273	ضَرِيح	DariyH	ضَرِيح	DariyH	noun	NOUN	ضَرِيح	DariyH	tomb;;mausoleum	DariyH_1	pos:noun	DariyH_1	pos:noun
37274	ضَرِير	Dariyr	ضَرِير	Dariyr	adj	ADJ	ضَرِير	Dariyr	blind	Dariyr_1	pos:adj	UNK	UNK
37275	ضَرّ	Dar~	ضَرّ	Dar~	verb	PV	ضَرّ	Dar~	harm;;injure	Dar~-u_1	pos:verb	Dar~-u_1	pos:verb
37276	ضَرّ	Dar~	ضَرّ	Dar~	verb	PV	ضَرّ	Dar~	harm;;injure	Dar~_1	pos:verb	Dar~-u_1	pos:verb
37277	ضَرّ	Dar~	ضَرّ	Dar~	verb	PV	ضْرّ	Dor~	harm	Dar~-u_1	pos:verb	UNK	UNK
37278	ضَرّ	Dar~	ضَرّ	Dar~	verb	PV	ضْرّ	Dor~	harm	Dar~_1	pos:verb	UNK	UNK
37279	ضَرّاب	Dar~Ab	ضَرّاب	Dar~Ab	noun	NOUN	ضْرّاب	Dor~Ab	large marble	Dar~Ab_1	pos:noun	UNK	UNK
37280	ضَرّابَة	Dar~Abap	ضَرّابَة	Dar~Abap	noun	NOUN	ضْرّابَة	Dor~Abap	instrument	Dar~Abap_1	pos:noun	UNK	UNK
37281	ضَرّابِيَّة	Dar~Abiy~ap	ضَرّابِيَّة	Dar~Abiy~ap	noun	NOUN	ضْرّابِيَّة	Dor~Abiy~ap	light quilted coverlet	Dar~Abiy~ap_1	pos:noun	UNK	UNK
37282	ضَرّاط	Dar~AT	ظَرّاط	Zar~AT	adj	ADJ	ضَرّاط	Dar~AT	full of flatulent talk	Zar~AT_1	pos:adj	UNK	UNK
37283	ضَرَّب	Dar~ab	ضَرَّب	Dar~ab	verb	PV	ضَرَب	Darab	be hit;;strike;;hit;;be struck	Dar~ab_1	pos:verb	Darab_1	pos:verb
37284	ضَرَّب	Dar~ab	ضَرَّب	Dar~ab	verb	PV	ضَرَّب	Dar~ab	mix together	Dar~ab_1	pos:verb	Dar~ab_1	pos:verb
37285	ضَرَّب	Dar~ab	ضَرَّب	Dar~ab	verb	PV	ضَرَّب	Dar~ab	quilt;;upholster	Dar~ab_1	pos:verb	Dar~ab_1	pos:verb
37286	ضَرَّة	Dar~ap	ضَرَّة	Dar~ap	noun	NOUN	ضَرَّة	Dar~ap	plural wife;;plural wives	Dar~ap_1	pos:noun	Dar~ap_1	pos:noun
37287	ضَرَّس	Dar~as	ضَرَّس	Dar~as	verb	PV	ضَرَّس	Dar~as	indent;;harden	Dar~as_1	pos:verb	Dar~as_1	pos:verb
37288	ضَرَّس	Dar~as	ضَرَّس	Dar~as	verb	PV	ضَرَّس	Dar~as	teeth on edge	Dar~as_1	pos:verb	Dar~as_1	pos:verb
37289	ضَرَّط	Dar~aT	ضَرَّط	Dar~aT	verb	PV	أَساء	>asA'	worsen	Dar~aT_1	pos:verb	>asA'_1	pos:verb
37290	ضَرَّط	Dar~aT	ضَرَّط	Dar~aT	verb	PV	أَساء	>asA'	worsen	Dar~aT_1	pos:verb	>asA'_2	pos:verb
37291	ضَرَّط	Dar~aT	ضَرَّط	Dar~aT	verb	PV	ضَرَط	DaraT	break wind	Dar~aT_1	pos:verb	DaraT_1	pos:verb
37292	ضَرَّط	Dar~aT	ضَرَّط	Dar~aT	verb	PV	ضَرَط	DaraT	fart	Dar~aT_1	pos:verb	DaraT_1	pos:verb
37293	ضَرَّط	Dar~aT	ظَرَّط	Zar~aT	verb	PV	أَساء	>asA'	worsen	Zar~aT_1	pos:verb	>asA'_1	pos:verb
37294	ضَرَّط	Dar~aT	ظَرَّط	Zar~aT	verb	PV	أَساء	>asA'	worsen	Zar~aT_1	pos:verb	>asA'_2	pos:verb
37295	ضَرِّيب	Dar~iyb	ضَرِّيب	Dar~iyb	adj	ADJ	ضَرِّيب	Dar~iyb	skillful	UNK	UNK	UNK	UNK
37296	ضَرِّيب	Dar~iyb	ضَرِّيب	Dar~iyb	noun	NOUN	ضَرِّيب	Dar~iyb	beating	Dar~iyb_1	pos:noun	UNK	UNK
37297	ضَرْب	Darob	ضَرْب	Darob	vbn	NOUN	ضَرْب	Darob	strike;;attack;;bombardment	Darob_1	pos:noun	Darob_1	pos:noun
37298	ضَرْب	Darob	ضَرْب	Darob	vbn	NOUN	ضَرْب	Darob	strike;;attack;;bombardment	Darob_2	pos:noun	Darob_1	pos:noun
37299	ضَرْبَة	Darobap	ضَرْبَة	Darobap	noun	NOUN	ضَرْبَة	Darobap	strike;;shot;;blow	Darobap_1	pos:noun	Darobap_1	pos:noun
37300	ضَرْبَة	Darobap	ضَرْبَة	Darobap	vbn	NOUN	ضَرْبَة	Darobap	blow	Darobap_1	pos:noun	Darobap_1	pos:noun
37301	ضَرْط	DaroT	ظَرْط	ZaroT	vbn	NOUN	ضُراط	DurAT	flatus;;farting	ZaroT_1	pos:noun	DurAT_1	pos:noun
37302	ضَرْطَة	DaroTap	ضَرْطَة	DaroTap	noun	NOUN	ضَرْطَة	DaroTap	a fart	DaroTap_1	pos:noun	DaroTap_1	pos:noun
37303	ضَرْطَة	DaroTap	ضَرْطَة	DaroTap	noun	NOUN	ضَرْطَة	DaroTap	fart	DaroTap_1	pos:noun	DaroTap_1	pos:noun
37304	ضَرْع	DaroE	ضَرْع	DaroE	noun	NOUN	ضَرْع	DaroE	teat;;udder	DaroE_1	pos:noun	DaroE_1	pos:noun
37305	ضَعَف	DaEaf	ضَعَف	DaEaf	verb	PV	أَضْعَف	>aDoEaf	be weakened;;weaken	DaEaf_1	pos:verb	>aDoEaf_1	pos:verb
37306	ضَعِيف	DaEiyf	ضَعِيف	DaEiyf	adj	ADJ	ضَعِيف	DaEiyf	deficient;;weak	DaEiyf_1	pos:adj	DaEiyf_1	pos:adj
37307	ضَعْضَع	DaEoDaE	ضَعْضَع	DaEoDaE	verb	PV	ضَعْضَع	DaEoDaE	demolish;;raze	DaEoDaE_1	pos:verb	DaEoDaE_1	pos:verb
37308	ضَعْضَع	DaEoDaE	ضَعْضَع	DaEoDaE	verb	PV	ضَعْضَع	DaEoDaE	weaken	DaEoDaE_1	pos:verb	DaEoDaE_1	pos:verb
37309	ضَعْضَعَة	DaEoDaEap	ضَعْضَعَة	DaEoDaEap	vbn	NOUN	ضَعْضَعَة	DaEoDaEap	destruction;;debilitation	DaEoDaEap_1	pos:noun	DaEoDaEap_1	pos:noun
37310	ضَعْف	DaEof	ضَعْف	DaEof	noun	NOUN	ضُعْف	DuEof	weakness;;impotence	DaEof_1	pos:noun	DuEof_1	pos:noun
37311	ضَعْف	DaEof	ضَعْف	DaEof	vbn	NOUN	ضُعْف	DuEof	weakness;;impotence	DaEof_1	pos:noun	DuEof_1	pos:noun
37312	ضَعْفان	DaEofAn	ضَعْفان	DaEofAn	adj	ADJ	ضَعْفان	DaEofAn	sickly	DaEofAn_1	pos:adj	UNK	UNK
37313	ضَغَط	DagaT	ضَغَط	DagaT	verb	PV	ضَغَط	DagaT	compress;;press;;click;;pressurize;;push	DagaT_1	pos:verb	DagaT_1	pos:verb
37314	ضَغَط	DagaT	ضَغَط	DagaT	verb	PV	ضَغَط	DagaT	pressure	DagaT_1	pos:verb	DagaT_1	pos:verb
37315	ضَغَطان	DagaTAn	ضَغَطان	DagaTAn	vbn	NOUN	ضَغْط	DagoT	pressing;;pushing	DagaTAn_1	pos:noun	DagoT_1	pos:noun
37316	ضَغَن	Dagan	ضَغَن	Dagan	verb	PV	ضْغْن	Dogon	bear a grudge against	Dagan_1	pos:verb	UNK	UNK
37317	ضَغِينَة	Dagiynap	ضَغِينَة	Dagiynap	noun	NOUN	ضَغِينَة	Dagiynap	hatred;;malice	Dagiynap_1	pos:noun	Dagiynap_1	pos:noun
37318	ضَغِينَة	Dagiynap	ضَغِينَة	Dagiynap	vbn	NOUN	ضَغِينَة	Dagiynap	hatred	Dagiynap_1	pos:noun	Dagiynap_1	pos:noun
37319	ضَغْط	DagoT	ضَغْط	DagoT	noun	NOUN	ضَغْط	DagoT	pressing;;pushing	DagoT_1	pos:noun	DagoT_1	pos:noun
37320	ضَغْط	DagoT	ضَغْط	DagoT	noun	NOUN	ضَغْط	DagoT	pressing;;pushing	DagoT_2	pos:noun	DagoT_1	pos:noun
37321	ضَغْط	DagoT	ضَغْط	DagoT	vbn	NOUN	ضَغْط	DagoT	pressing;;pushing	DagoT_1	pos:noun	DagoT_1	pos:noun
37322	ضَغْط	DagoT	ضَغْط	DagoT	vbn	NOUN	ضَغْط	DagoT	pressing;;pushing	DagoT_2	pos:noun	DagoT_1	pos:noun
37323	ضَغْطَة	DagoTap	ضَغْطَة	DagoTap	noun	NOUN	ضَغْطَة	DagoTap	press	DagoT_1	pos:noun	UNK	UNK
37324	ضَغْطَة	DagoTap	ضَغْطَة	DagoTap	noun	NOUN	ضَغْطَة	DagoTap	press	DagoT_2	pos:noun	UNK	UNK
37325	ضَغْطَة	DagoTap	ضَغْطَة	DagoTap	vbn	NOUN	ضْغْطَة	DogoTap	exertion of pressure	DagoTap_1	pos:noun	UNK	UNK
37326	ضَفَر	Dafar	ضَفَر	Dafar	verb	PV	ضَفَر	Dafar	interweave	Dafar_1	pos:verb	Dafar_1	pos:verb
37327	ضَفَران	DafarAn	ضَفَران	DafarAn	vbn	NOUN	تَضْفِير	taDofiyr	braiding	DafarAn_1	pos:noun	UNK	UNK
37328	ضَفَّة	Daf~ap	ضَفَّة	Daf~ap	noun	NOUN	ضِفَّة	Dif~ap	bank	Daf~ap_1	pos:noun	Dif~ap_1	pos:noun
37329	ضَفَّة	Daf~ap	ضَفَّة	Daf~ap	noun	NOUN	ضِفَّة	Dif~ap	double number	Daf~ap_1	pos:noun	Dif~ap_1	pos:noun
37330	ضَفَّة	Daf~ap	ضَفَّة	Daf~ap	noun	NOUN	ضِفَّة	Dif~ap	group	Daf~ap_1	pos:noun	Dif~ap_1	pos:noun
37331	ضَفَّر	Daf~ar	ضَفَّر	Daf~ar	verb	PV	ضَفَر	Dafar	braid	Daf~ar_1	pos:verb	Dafar_1	pos:verb
37332	ضَفَّر	Daf~ar	ضَفَّر	Daf~ar	verb	PV	ضَفَر	Dafar	mark	Daf~ar_1	pos:verb	Dafar_1	pos:verb
37333	ضَفْر	Dafor	ضَفْر	Dafor	vbn	NOUN	ضَفْر	Dafor	braid;;plexus	Dafor_1	pos:noun	Dafor_1	pos:noun
37334	ضَفْرَة	Daforap	ضَفْرَة	Daforap	noun	NOUN	مِظْفار;;إِزْمِيل	miZofAr;;<izomiyl	gouge	UNK	UNK	<izomiyl_1	pos:noun
37335	ضَفْرَة	Daforap	ضَفْرَة	Daforap	noun	NOUN	مِظْفار;;إِزْمِيل	miZofAr;;<izomiyl	gouge	UNK	UNK	UNK	UNK
37336	ضَلال	DalAl	ضَلال	DalAl	noun	NOUN	ضَلال	DalAl	error;;disorientation	DalAl_1	pos:noun	DalAl_1	pos:noun
37337	ضَلال	DalAl	ضَلال	DalAl	vbn	NOUN	ضَلال	DalAl	error;;disorientation	DalAl_1	pos:noun	DalAl_1	pos:noun
37338	ضَلال	DalAl	ضَلال	DalAl	vbn	NOUN	ضَلال	DalAl	misguidedness	DalAl_1	pos:noun	DalAl_1	pos:noun
